album_title_length,artist_name_length,track_duration,track_favourites,track_genres,track_interest,track_listens,track_title_length
7,13,1261,0, 'Improv',797,626,6
21,11,156,7,'Electronic',6301,5296,8
56,11,69,0,'Rock',169,93,11
13,3,193,0,'Hip-Hop',397,334,13
62,16,423,4,'Experimental',953,530,23
45,12,158,0,'Experimental Pop',3880,2848,8
11,11,356,12, 'Chiptune',6796,5747,8
11,12,120,0,'Electronic',957,679,11
18,16,59,0,'Hip-Hop',226,137,19
41,6,349,0,'Psych-Rock',385,156,56
32,29,663,0,'Experimental',513,352,22
4,7,141,40,'Pop',34801,29219,7
11,11,78,4,'Post-Punk',1838,1254,14
11,13,127,0,'Punk',873,430,4
18,11,204,2, 'Ambient',6487,5103,23
16,7,205,2,'Hip-Hop',2231,1494,3
17,32,64,0,Avant-Garde',585,97,18
6,12,164,0,'Rock',477,331,26
31,11,164,5,'Electronic',2394,1777,9
12,15,206,22,'Hip-Hop',12440,9653,11
2,3,90,0,'Experimental',1326,133,7
59,7,8,0,'Ambient Electronic',1122,328,24
18,11,292,3,'Experimental Pop',11262,4912,40
44,9,250,0, 'Techno',1429,1146,10
23,20,130,1,'Pop',345,243,16
37,13,157,1,'Indie-Rock',1927,652,21
22,11,586,2,'Electronic',3082,2589,12
21,15,62,1,'Noise',2680,2162,23
8,16,269,1,'Soundtrack',598,328,4
30,13,185,1,Avant-Garde',293,124,43
12,12,183,2,'Lo-Fi',1793,1240,12
20,13,176,1,Blues',5251,2077,17
56,10,300,0,'Rock',267,154,10
11,10,344,7,'Ambient Electronic',2390,1272,13
14,4,90,1,'Electronic',973,666,12
17,11,90,2,'Electronic',2626,2048,25
23,35,395,0,'Latin America',1061,756,20
6,21,127,21,'Sound Effects',30223,18074,25
30,11,176,0,Avant-Garde',386,185,5
19,12,279,1,'Folk',1162,934,35
40,16,278,0,'Metal',759,517,8
7,6,273,4,'Pop',3014,953,4
18,28,190,0,'Lo-Fi',815,563,2
15,8,29,1,Avant-Garde',103,40,21
23,8,10,1,'Electronic',2601,2058,12
22,14,169,2,'Lo-Fi',1551,633,12
10,4,253,2,'Ambient Electronic',5611,4402,13
5,21,221,7,Jazz',2849,1095,30
30,33,588,1,Avant-Garde',828,532,40
31,7,245,0,'Punk',617,446,31
37,9,159,2,'Electronic',3843,3368,16
13,11,226,1,'Lo-Fi',1241,955,6
7,9,290,7,Comedy',24164,22304,6
9,4,171,1, 'Techno',104,68,7
16,7,170,3,'Soundtrack',5779,4768,5
26,1,146,2,'Experimental',757,377,4
34,10,210,8,'Rock',5426,5015,18
15,15,95,1,'Rock',281,138,48
68,6,338,0,'Indie-Rock',362,222,10
52,9,140,0,'Garage',404,339,4
39,35,231,1, 'Americana',713,455,11
25,12,1203,3, 'Holiday',10900,6820,21
68,14,1240,0,Jazz',2557,1897,5
19,17,156,3,'Pop',2487,2168,19
31,6,172,0,'Electronic',584,358,11
10,15,24,0,Avant-Garde',2333,1148,9
45,31,88,6,Blues',12097,10105,4
29,25,204,3, 'Rap',4112,2701,6
65,10,190,0,'Punk',434,342,6
8,11,53,0,'Electronic',343,184,11
11,10,507,1,'Experimental',1333,993,10
10,13,225,1,'Soundtrack',4168,3599,9
14,24,127,5,'Electronic',5918,4293,8
3,7,28,0,'Electronic',810,734,12
22,4,282,1,'Electronic',3184,2536,9
16,14,150,0,'Lo-Fi',573,441,18
61,12,175,1, 'Sound Collage',1665,610,17
13,18,171,0,'Pop',7171,6436,32
15,17,99,2,'Hip-Hop',2821,1268,8
4,10,182,3,'Lo-Fi',484,489,19
45,31,120,8,Blues',15308,13082,11
28,8,233,0,International',499,58,17
17,14,731,0,Avant-Garde',488,286,27
21,10,161,49,: 'Instrumental',38171,26195,25
14,7,319,0,'Noise',580,386,7
35,11,245,19,'Pop',1735,1287,31
32,15,140,0, 'Balkan',472,254,10
7,6,158,1,'Soundtrack',2889,2358,28
11,9,388,1,'Electronic',1570,1391,14
19,9,247,2,'Electronic',2261,866,12
15,10,621,0,'Experimental',228,95,38
14,10,230,4,'Afrobeat',8884,6542,19
16,18,121,0, 'Sound Collage',473,241,35
21,25,194,3,Jazz',4016,1604,9
11,10,175,0, 'Singer-Songwriter',625,182,9
14,17,188,0,'Electronic',517,93,20
18,18,220,2,'Experimental',1023,732,18
41,8,230,1, 'Goth',816,619,14
26,5,122,0,'Experimental',129,41,8
15,8,111,2,Avant-Garde',848,692,38
41,4,191,0,'Punk',1258,935,23
35,9,90,3,'Electronic',1865,540,15
2,5,151,0,'Punk',929,808,19
13,13,91,2,'Post-Punk',791,451,8
12,15,184,0,'Noise',411,361,10
10,10,366,2,'Experimental',2486,2147,15
32,11,863,2,Jazz',2318,1698,17
34,13,133,3,'Post-Punk',2370,703,11
20,12,236,1,'Pop',2321,1068,14
7,11,243,2,'Noise-Rock',1163,700,15
25,12,193,0,'Lo-Fi',1926,641,7
29,10,594,0,'Soundtrack',1745,1413,17
63,8,143,0,'Garage',2273,1917,15
6,12,181,2,'Pop',415,274,24
6,12,256,2,'Electronic',2389,2027,6
50,20,298,1,Jazz',3142,2265,27
24,13,112,3,Classical',4814,2667,58
14,10,382,0,'Experimental',292,118,15
23,8,41,2, 'Breakcore - Hard',398,357,6
26,12,53,0,'Punk',1127,645,32
4,22,218,2,Jazz',2608,2239,11
4,13,4,0,'Noise',355,317,8
54,13,201,1,'Punk',3383,1418,50
10,22,121,0,'Folk',2449,2321,8
16,4,301,3,'Electronic',9619,7658,6
20,17,509,4,Classical',13477,5970,12
13,13,185,4,'Hip-Hop',1104,927,16
22,9,135,1,'Electronic',212,143,42
13,7,232,25,'Pop',10679,5275,6
10,28,215,1,'Latin America',660,513,14
28,13,190,6,International',1930,1270,14
41,21,333,1,'Electronic',464,328,36
13,20,245,1,'Progressive',598,402,12
45,25,84,1,Avant-Garde',1552,1422,40
18,18,206,0,'Free-Folk',3193,210,25
24,12,259,1,'Rock',709,437,10
12,9,478,1,'Psych-Folk',1166,234,20
25,18,220,0,'Electronic',855,605,30
7,12,192,9,'Electronic',2608,2067,4
11,11,284,6,'Electronic',1242,860,10
8,12,393,0,'Experimental',263,132,35
57,11,166,1,'Rock',2042,1802,6
3,5,53,0,'Electronic',1635,287,25
17,10,253,0,Avant-Garde',775,591,8
14,14,155,34,'Indie-Rock',77050,53934,1
7,20,270,0,'Electronic',294,104,41
5,5,180,0,'Electronic',1074,316,6
52,11,168,4,'Pop',2971,2517,13
3,5,346,0,'Noise',347,117,5
43,30,185,3,Old-Time / Historic',718,466,28
13,5,246,20,Classical',12123,9151,9
11,6,205,0,'Pop',1579,565,9
4,19,138,14,'Pop',7323,4121,30
14,8,377,0,'Industrial',823,408,10
19,11,576,1,'Electronic',1954,1443,10
26,15,306,1, 'Ambient',1296,984,22
18,12,61,0, 'Alternative Hip-Ho,561,506,12
19,14,373,1,'Folk',3726,2546,22
6,12,213,0,'Audio Collage',400,112,4
15,15,597,4,'Electronic',1207,755,11
13,26,60,0,Avant-Garde',1127,232,4
12,7,344,2,'Noise',413,209,44
9,8,343,2,'Reggae - Dub',675,427,4
37,11,333,0,'Noise',2297,1611,22
23,7,128,1,'Punk',3127,1917,18
11,9,232,1,'Rock',579,345,16
15,9,150,0,'Field Recordings',1589,493,13
16,12,100,4,'Electronic',7872,4773,18
20,6,312,3,'Noise',1799,903,14
11,11,74,5,'Electronic',6874,3554,19
30,47,149,1,Avant-Garde',427,169,11
11,18,370,1,'Lo-Fi',929,734,14
17,18,344,0, 'Sound Collage',483,306,21
8,10,296,0,'Electronic',1827,1462,76
21,7,433,1,'Field Recordings',2553,1948,14
19,10,457,15, 'House',26115,15867,43
32,45,91,2,International',677,537,15
37,12,119,3,'Experimental Pop',2345,1785,48
14,15,310,1,'Lo-Fi',2520,680,26
19,16,82,0,Avant-Garde',1320,142,17
45,6,311,1,'Rock',1750,1360,5
31,17,253,1,'Electronic',605,366,20
51,9,193,0,'Punk',342,264,12
29,20,178,6,'Electroacoustic',2875,1994,63
53,4,100,0,Avant-Garde',759,196,10
14,13,221,0,'Electronic',403,186,11
23,12,142,1,'Electronic',3303,2867,6
62,4,334,3,'Electronic',1151,921,14
12,16,261,1, 'Techno',2557,554,11
12,10,234,1,'Pop',2315,1988,25
29,12,135,2,'Electroacoustic',1093,672,3
24,11,101,1,'Electronic',2643,2207,8
35,8,422,4,'Ambient Electronic',2320,1394,14
10,20,234,0,Avant-Garde',1121,531,13
7,5,200,1,Avant-Garde',1307,961,13
14,11,30,13,'Pop',17104,13323,6
10,5,318,25,'Electronic',21192,15371,16
6,6,110,3,'Electronic',3624,2956,9
4,20,347,0,'Electronic',1196,889,6
28,14,31,5,'Soundtrack',4960,4290,22
3,8,120,1, 'Spoken Weird',531,57,13
20,5,291,3, 'Trip-Hop',3596,2887,20
22,15,287,2, 'Techno',1181,885,33
18,4,232,1,'Electronic',560,447,13
31,6,240,2,'Electronic',1040,764,23
7,7,400,2,Avant-Garde',3884,3461,7
21,21,218,0,Avant-Garde',684,211,21
36,6,539,0,'Jazz: Out',817,745,27
12,14,189,10,'Jazz: Vocal',4806,3092,12
55,24,251,3,'Electronic',2958,1103,31
68,8,102,1,'Rock',993,847,11
84,23,144,11,Old-Time / Historic',11344,9765,44
13,13,256,0, 'Hardcore',329,195,20
14,12,155,5,'New Wave',9367,6969,9
49,10,199,1,'Rock',123,38,22
16,23,164,0,'Electronic',139,98,22
5,19,188,0,'Psych-Folk',638,184,13
52,9,210,1, 'Singer-Songwriter',809,482,16
49,19,95,0,'Experimental Pop',374,266,3
49,6,320,0,'Field Recordings',518,95,8
48,14,217,0,'Rock',135,64,7
59,5,8,0,'Ambient Electronic',1944,440,24
12,4,215,3,'Electronic',3503,1450,12
6,7,257,65, 'Chiptune',10479,8011,11
9,9,634,0,'Experimental',780,390,41
11,12,179,0,'Soundtrack',1409,1066,12
28,9,308,4, 'Brazilian',14496,7104,19
16,6,217,0,'Psych-Folk',332,207,47
29,3,186,4,'Hip-Hop',1765,1051,9
11,8,252,1,'Electronic',3928,974,10
43,20,148,4,Old-Time / Historic',3488,2704,17
12,5,229,1,'Electronic',1928,810,27
17,20,180,7,'Electronic',5987,4943,5
47,15,120,3,'Pop',6205,5555,13
9,9,175,1,'Rock',675,120,4
8,5,300,10,Jazz',7332,5393,39
31,8,318,15, 'Salsa',49979,22051,19
12,16,262,0,'Electronic',352,139,7
34,5,202,0,'Rock',257,137,57
19,11,106,0,'Rock',863,117,22
16,12,168,5,International',862,613,17
26,15,192,0,'Experimental',209,192,41
31,12,335,2,'Experimental',7505,6400,8
17,11,378,2,'Electronic',5200,3749,26
4,6,151,1,'Electronic',1274,758,7
9,11,40,4,Novelty',8019,6746,32
19,5,289,0,'Electronic',427,298,16
41,17,196,3,'Psych-Folk',2366,1041,10
22,10,421,0,'Experimental',1428,866,22
30,9,192,1,Avant-Garde',460,234,6
44,13,104,0,'Garage',276,186,18
24,13,81,7,'Rock',4187,3629,13
37,4,184,1,'Electronic',1485,582,5
49,5,186,1,Avant-Garde',927,672,5
18,4,163,6,'Post-Rock',2708,2020,17
23,14,54,0,'Hip-Hop',6235,2536,8
24,12,274,0,'Pop',509,329,14
30,13,397,0,Avant-Garde',954,116,22
10,9,98,3,Novelty',2205,1489,9
8,17,210,2,'Electronic',2305,1653,8
21,11,98,2,'Electronic',2570,2097,13
27,23,280,1,'Ambient Electronic',921,558,17
3,4,148,1,'Noise-Rock',1241,527,8
3,8,96,0,'Psych-Rock',427,289,4
34,18,102,1,'Electronic',475,114,12
19,13,207,7,'Pop',2929,2423,8
36,12,211,0,'Psych-Rock',1625,1540,26
36,22,209,8,'Indie-Rock',3057,1896,7
20,29,152,0,'Electronic',191,176,20
6,14,504,0,Avant-Garde',1933,684,10
33,13,263,0,'Rock',652,460,13
16,7,312,7,'Ambient Electronic',4072,3364,10
41,14,156,1, 'Singer-Songwriter',1365,1179,19
17,12,15,0,'Experimental Pop',644,497,12
23,11,203,0,'Punk',475,361,26
18,11,177,0,: 'Instrumental',1652,1204,45
11,11,89,8,'Hip-Hop',10298,7945,8
15,14,64,6,'Electronic',3254,2637,17
19,11,16,1,'Rock',1517,813,16
6,5,201,0,'Electronic',565,269,11
26,23,166,7,'Folk',3261,2519,8
20,13,224,0,International',1157,807,19
5,15,277,2,'Electronic',5250,4202,11
4,9,278,1,'Soundtrack',8840,5482,9
35,16,258,3,'Electronic',2780,1252,14
55,25,117,0,Avant-Garde',107,33,8
32,15,204,0, 'Balkan',483,267,10
56,20,243,1,'Indie-Rock',1982,1528,9
28,7,110,6,'Electronic',11167,9491,14
29,19,232,3,'Metal',652,617,9
31,8,283,11, 'Salsa',44681,25821,16
33,12,212,2, 'Trip-Hop',1316,897,18
13,17,166,2,'Punk',323,107,8
27,6,25,0,'Pop',1841,928,20
4,12,181,2,'Electronic',3777,1775,14
8,7,270,4,'Ambient Electronic',5051,1850,6
12,12,287,0,'Electronic',1536,483,11
18,13,121,2,'Audio Collage',1608,139,8
3,5,24,0,'Noise',1159,590,20
9,20,296,0,'Electronic',1036,49,7
19,14,20,0,'Folk',1851,349,10
16,15,143,1,Country',5852,4167,6
36,22,699,1,'Rock',1258,968,48
6,7,175,6,'Electro-Punk',5783,4274,11
45,13,206,3,'Pop',1264,983,12
16,11,302,2,'Electronic',3936,3243,22
4,9,262,4,'Electronic',2569,612,27
24,12,469,2,'Electronic',825,457,34
28,26,458,3,'Electroacoustic',2362,1669,21
9,6,469,0,'Electronic',841,463,27
16,8,438,1,'Electronic',275,150,6
49,6,102,0,'Audio Collage',746,567,7
12,8,144,3,'Hip-Hop',1165,912,12
9,8,173,2,'Reggae - Dub',686,509,10
65,10,372,0,International',407,192,16
12,34,131,0,'Experimental',410,18,18
19,18,198,0,'Lo-Fi',525,404,23
13,13,113,1,'Electronic',1647,1192,8
15,10,390,1,'Experimental',399,318,17
14,14,87,0,'Hip-Hop',240,137,7
29,4,32,0,Avant-Garde',1942,1336,108
5,9,156,2,'Experimental',1712,893,7
15,17,361,0,Avant-Garde',688,522,13
50,12,186,0,'Pop',565,385,32
13,17,33,1,'Rock',2684,1270,27
11,15,109,8, 'Trip-Hop',7979,3564,36
16,37,1021,3,Avant-Garde',1750,466,23
44,16,243,2,'Post-Rock',988,810,25
33,7,220,1,'Electronic',3771,1951,19
41,6,279,2,'No Wave',1738,901,3
28,8,376,1,'Rock',1331,455,6
77,8,205,0,'Hip-Hop',3489,3023,10
36,36,314,0,Avant-Garde',3219,2548,35
64,9,199,0,'Pop',1002,821,12
44,15,264,2,'Rock',666,442,19
5,9,349,0,'Electronic',639,243,65
25,14,162,2,'Rock',1621,1153,6
30,8,85,0,Avant-Garde',415,132,15
11,10,288,0, 'Unclassifiable',561,454,7
12,9,81,18,Classical',11554,9169,25
18,9,173,2, 'Chip Music',873,659,9
46,19,530,3,Avant-Garde',1054,583,26
14,11,186,4,'Experimental Pop',2998,2649,10
16,16,26,0,'Experimental Pop',325,301,11
10,10,175,0,'Punk',1064,200,22
54,13,111,0,'Punk',351,213,5
20,20,117,0,'Experimental Pop',702,155,14
12,17,268,17,'Soundtrack',4900,3981,16
6,14,159,0,Avant-Garde',1129,228,3
21,11,171,1,Country',2121,1549,13
8,15,63,3,'Pop',3049,2582,6
7,5,203,1, 'Ambient',654,590,8
71,17,232,0,International',1272,978,9
23,13,1814,1,'Radio Art',2183,1580,50
42,15,220,0,'Rock',255,103,18
14,6,374,0,'Hip-Hop',466,294,34
13,7,272,7,International',1041,852,16
52,15,329,4,'Lo-Fi',3023,2117,5
7,7,226,2,Country',2660,2104,13
35,10,202,0, 'Sound Collage',298,67,23
6,13,328,2,'Experimental',970,840,9
66,10,183,4,'Folk',3741,2503,25
53,6,51,1,'Pop',1190,1105,14
12,18,59,0,'Lo-Fi',722,524,25
20,12,238,1,'Electronic',1444,562,14
17,3,15,1,'Experimental Pop',2040,1304,27
28,14,274,1,'Electronic',876,419,14
20,10,275,6,'Electronic',3660,2772,11
6,12,203,0,'Rock',415,275,25
26,6,101,4,'Electronic',6006,3813,12
27,9,248,1,'Electronic',4157,3586,17
16,22,355,0,'Electronic',416,362,8
25,13,349,0, 'IDM',333,263,7
5,30,204,0, 'Improv',653,409,1
6,7,240,0,'Electronic',200,170,11
14,46,344,0,'Experimental',522,386,6
20,8,270,0,'Folk',1660,1405,19
38,14,183,0,'Hip-Hop',541,201,14
19,12,103,0,'Electronic',377,241,12
14,5,131,3,'Reggae - Dub',2614,1747,8
6,6,258,4,'Ambient Electronic',1547,1094,25
3,11,147,0,'Electronic',1673,626,10
7,9,140,0,'Electronic',826,672,43
13,10,271,25,'Electronic',35534,22956,10
14,12,240,0, 'Glitch',2740,2342,15
50,12,160,1,'Rock',784,512,12
13,16,388,3,'Post-Rock',3340,2691,11
50,23,134,0,Novelty',246,161,13
17,11,112,6,'Electronic',7409,6522,12
34,16,363,0, 'Ambient',517,283,44
21,4,213,1, 'Jungle',1868,1426,8
19,14,321,11,'Electronic',12220,8226,4
20,15,286,0,'Electronic',1321,606,30
12,12,251,3,'Hip-Hop',518,381,43
47,14,117,0,'Punk',335,61,9
10,11,151,0,'Lo-Fi',1134,73,11
12,44,437,1,'Psych-Folk',1604,1188,32
6,10,279,0,'Indie-Rock',222,141,14
28,16,200,1,'Electronic',5310,3054,12
17,39,346,1,'Pop',934,809,6
9,13,224,0, 'Holiday',552,257,22
12,9,65,18,Classical',17363,14162,5
23,23,109,0,'Experimental',532,96,8
17,12,1055,1,'Soundtrack',2986,1069,22
8,11,295,2,'Electronic',5644,4573,16
15,6,286,1,Comedy',11912,10721,16
19,9,183,1,'Experimental',3715,929,22
9,7,86,4,'Soundtrack',1957,1571,24
6,7,458,53,'Disco',27628,19549,5
18,15,400,0,'Electronic',285,164,19
23,12,406,2,'Krautrock',598,422,7
5,5,273,5,Jazz',1204,855,8
20,5,299,6, 'Ambient',2563,2050,15
14,22,55,0,'Field Recordings',208,36,5
11,6,158,0,'Noise',1976,1304,10
19,11,65,5,'Electronic',5819,5375,9
13,20,373,2,'Electronic',1518,1227,22
20,19,316,0, 'Improv',1781,1375,17
19,16,312,1,'Experimental',119,76,7
15,20,307,0,'Pop',2216,344,6
4,13,50,0,'Electronic',609,232,8
15,9,289,2,'Rock',1597,1414,14
9,18,248,51,'Electronic',41648,33866,31
89,9,145,3,'Electronic',4045,683,22
16,5,385,3,'Experimental',619,320,28
24,7,239,3,'Krautrock',611,536,16
38,14,190,5,'African',3738,2996,21
34,6,171,0,'Electronic',595,376,10
14,12,304,4,'Pop',671,469,33
25,13,91,1,Avant-Garde',240,74,22
14,18,187,1,'Experimental Pop',1973,1224,15
13,12,98,0,'Freak-Folk',549,394,15
11,11,97,3,'Ambient Electronic',1367,564,15
11,31,58,0,'No Wave',369,231,12
45,11,234,1,'Noise-Rock',164,268,8
7,18,214,3,'Soundtrack',3179,2772,9
19,3,52,0,'Electronic',459,370,30
11,8,157,1,Avant-Garde',1792,1461,21
10,17,105,0,'Noise',1565,447,15
11,13,37,0,'Punk',1580,1113,57
30,14,400,0,Avant-Garde',2438,1893,69
16,23,86,3,Blues',4166,1940,14
32,12,677,9,'Electronic',1886,1515,38
30,11,523,1,Avant-Garde',339,151,14
37,21,253,0,'Electronic',835,533,46
41,20,454,4,'Electronic',1131,750,8
20,15,307,16,Jazz',41966,38312,19
15,16,235,0,Avant-Garde',913,244,27
24,10,345,2,'Electronic',4385,1475,12
13,2,383,4,'Rock',1366,1168,10
35,14,91,20,'Electronic',10087,5744,9
20,20,340,0,'Electronic',202,191,8
7,11,456,10,'Folk',8350,3825,9
7,9,247,0,'Electronic',1066,209,9
46,8,215,3,Avant-Garde',628,357,5
21,11,120,34,'Electronic',21933,16137,12
24,23,208,4,'Electronic',4661,3306,7
18,19,521,0,'Experimental Pop',804,675,32
11,11,127,0,Avant-Garde',977,218,11
20,14,219,0,'Electronic',118,104,32
20,6,180,1,'Electronic',3251,414,7
12,18,991,0,'Drone',693,290,11
20,7,221,1,'Electronic',2024,1085,29
65,9,139,5,'Punk',923,623,23
19,6,448,0,'Field Recordings',2095,1146,14
14,30,324,5,'Electronic',9672,7628,20
45,11,220,4,'Electronic',3196,2270,11
7,10,266,2, 'New Age',1246,889,10
17,14,14,0,'Experimental Pop',320,246,4
38,7,256,0,Avant-Garde',2259,1159,60
53,38,2565,0,'Electronic',2356,1924,15
70,65,155,0,'Punk',1413,802,23
15,18,328,2,'Experimental',1271,978,39
24,27,102,0,'Experimental',2148,1755,19
10,12,175,3,'Electronic',990,568,18
32,11,8,0,'Noise',4085,3503,5
12,22,275,0,'Rock',202,66,9
11,12,368,11,'Rock',7167,6111,19
11,9,391,1,Jazz',2537,2026,19
12,27,350,0,Blues',2041,1364,7
20,10,144,1,'Lo-Fi',1480,1364,5
17,17,344,3,'Soundtrack',2717,2230,15
50,11,247,0,'Garage',551,210,8
25,16,404,0,'Post-Rock',323,157,31
10,9,219,4,Avant-Garde',1300,971,6
43,6,148,2,'Psych-Rock',839,648,36
17,15,282,0,'Folk',1905,1155,19
19,10,213,8,'Lo-Fi',7946,3294,31
25,12,416,3,'Afrobeat',7702,4660,23
12,14,210,2,'Hip-Hop',641,356,56
35,9,233,0,'Electronic',1426,1126,21
66,30,202,0,'Rock',653,408,7
8,11,194,6,'Electronic',7403,6347,24
8,14,333,3,'Hip-Hop',434,301,32
42,10,145,0,'Garage',948,688,23
14,2,212,0,'Experimental',511,372,18
4,6,318,0,'Electronic',1652,1034,24
27,10,210,2,'Experimental',2514,2181,12
37,13,237,2, 'Singer-Songwriter',2862,2318,26
81,18,394,0,'Electronic',395,281,12
50,15,330,1,'Electronic',1313,1094,7
43,5,142,0,'Pop',368,226,30
73,11,785,0,'Punk',376,192,21
61,17,230,1,'Rock',783,664,15
39,20,267,0,'Experimental',3202,1290,18
13,6,176,9,'Experimental Pop',5721,4757,11
37,14,198,3,'Electronic',833,733,7
14,7,319,0,'Experimental Pop',1004,456,6
14,3,320,2,'Electronic',1030,689,6
52,9,431,0,'Sludge',1479,1021,29
17,9,302,0, 'Techno',2624,1650,12
9,7,201,2,'Ambient Electronic',1538,737,9
37,15,1870,2,Avant-Garde',1299,863,37
20,14,603,1,'Electronic',1334,839,22
15,17,438,0,'Experimental',856,454,14
15,7,224,0,'Hip-Hop',1114,589,5
17,5,160,2,'Soundtrack',2195,1871,17
8,22,435,0,'Field Recordings',287,104,2
16,11,113,0,: 'Instrumental',1326,1165,11
4,7,182,0,'Electronic',2346,2014,8
33,7,989,0,'Noise',758,197,40
25,13,93,1,Avant-Garde',392,214,14
31,8,60,0,'Noise',14,8,2
7,22,302,5,'Electronic',2909,2229,49
14,8,183,0, 'Ambient',1731,1490,19
15,10,243,1,'No Wave',2337,1898,10
13,22,60,0,Avant-Garde',598,119,14
21,8,153,0,'Pop',705,467,4
23,7,223,0,'Electronic',653,133,18
9,13,182,0,'Experimental',178,90,13
27,24,243,7,International',3737,2438,16
24,13,189,0,'Electronic',1749,1535,26
14,16,300,0,'Noise',559,238,9
48,24,58,0,Jazz',191,93,18
6,14,432,0,'Experimental',452,273,9
6,11,319,0,'Electronic',1521,1289,22
31,6,297,6,'Folk',904,644,43
22,14,149,3,Blues',9516,8147,22
31,19,144,2,Avant-Garde',503,436,32
9,13,153,3,'Soundtrack',5958,5437,10
12,36,140,0,'Electronic',1397,1254,38
17,16,189,3,'Electronic',3830,1910,14
8,17,214,11,'Soundtrack',9602,7191,11
30,6,261,0,Avant-Garde',934,782,13
53,10,225,2,'Pop',2622,2109,23
72,18,205,1,'Hip-Hop',732,592,25
19,9,432,1,'Lo-Fi',989,280,31
12,5,217,13,'Soundtrack',4225,3494,11
28,9,261,5,'Soundtrack',19072,14105,13
18,8,29,1,'Noise',547,464,24
21,18,211,10, 'Europe',10463,9030,14
46,18,240,1,'Indie-Rock',341,266,17
20,9,128,0,'Pop',288,245,25
19,7,148,6,'Pop',11779,7756,3
20,5,290,5, 'Trip-Hop',3960,3126,19
30,10,245,2,'Hip-Hop',999,469,60
31,7,233,0,'Electronic',771,556,14
5,8,90,1,Avant-Garde',3752,3051,13
25,14,35,0,'Noise',78,37,26
16,7,1320,6, 'New Age',5174,4204,12
52,15,236,0,'Rock',473,358,7
43,20,158,1,'Garage',1402,1238,18
68,16,356,0,'Rock',577,369,47
43,18,154,3,Old-Time / Historic',5236,4370,25
25,16,296,1,Blues',761,681,3
9,20,106,3,Country',4073,2004,13
20,8,199,3,'Electronic',926,703,12
9,5,97,1,Avant-Garde',206,133,13
17,7,238,3,'Electronic',2414,792,19
53,9,78,0,'Folk',1040,406,20
4,9,290,5,'Soundtrack',7328,3375,20
20,10,209,2,'Post-Punk',10582,3596,12
7,11,231,0,'Rock',326,223,15
18,17,321,0,'Folk',58,52,12
29,11,204,0,'Folk',198,96,29
64,6,237,1, 'Downtempo',809,478,19
11,7,251,1, 'IDM',1260,646,58
21,36,184,2,'Ambient Electronic',2238,1957,10
13,35,60,0,Avant-Garde',475,114,16
36,15,196,1,'Lo-Fi',1040,388,11
14,11,220,17,Classical',13327,10870,9
67,13,144,0,'Punk',481,311,8
15,5,247,0,'Hip-Hop',746,650,27
9,11,1204,1,'Krautrock',5464,4877,17
62,11,206,0, 'Rap',1716,1320,21
17,12,168,0,Avant-Garde',1515,1303,7
46,25,193,2,'Folk',277,207,15
16,5,84,0,'Electronic',786,533,9
5,13,218,1,'Electronic',1644,209,7
13,5,181,2,'Hip-Hop',672,527,17
23,17,125,1,'Experimental',405,112,9
24,12,308,2, 'Dance',3331,845,18
29,32,133,2,Country',1498,1106,30
71,14,229,0,'Rock',297,176,18
25,11,105,1,'Lo-Fi',982,615,8
18,10,281,2, 'IDM',4812,4175,17
12,16,217,11,'Lo-Fi',9893,4290,19
55,8,125,0,'Punk',487,415,11
37,17,201,3,'Hip-Hop',754,650,21
59,11,196,2, 'Hardcore',571,405,20
9,14,268,55,'Electronic',54870,32386,5
5,4,210,1,'Ambient Electronic',2422,1916,9
7,7,150,18, 'Celtic',18199,14167,7
16,16,496,1,'Soundtrack',3933,2809,15
22,19,171,0,'Pop',1384,364,16
12,12,243,0,'Rock',689,280,11
68,16,130,1,'Rock',1290,967,17
10,11,300,2, 'Synth Pop',705,571,10
33,13,141,1,'Lo-Fi',858,503,22
55,10,149,1,'Rock',1803,1463,12
